ts_iso,symbol,source,subsource,kind,seq_or_tradeid,px,sz,bid,ask,mid,recv_ts,ws_ts,arrival_ms,note
2025-11-10T14:05:11.681Z,SOLUSDT,ws,ws,1,1703875484,168.66,0.032,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.681Z,SOLUSDT,ws,ws,1,1703875485,168.66,0.032,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.681Z,SOLUSDT,ws,ws,1,1703875486,168.66,0.032,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.681Z,SOLUSDT,ws,ws,1,1703875487,168.66,0.032,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.681Z,SOLUSDT,ws,ws,1,1703875488,168.66,0.032,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.682Z,SOLUSDT,ws,ws,1,1703875489,168.66,0.303,,,,0,1762783511530,1762783511681,
2025-11-10T14:05:11.682Z,SOLUSDT,ws,ws,1,1703875490,168.66,2.669,,,,0,1762783511530,1762783511682,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221845,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221846,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221847,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221848,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221849,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221850,168.66,0.032,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221851,168.66,0.303,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.714Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221852,168.66,2.669,,,,1762783511672,0,1762783511714,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875491,168.66,1.227,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875492,168.66,0.031,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875493,168.66,0.031,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875494,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875495,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875496,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875497,168.66,0.031,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875498,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875499,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.736Z,SOLUSDT,ws,ws,1,1703875500,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.737Z,SOLUSDT,ws,ws,1,1703875501,168.66,0.032,,,,0,1762783511580,1762783511736,
2025-11-10T14:05:11.737Z,SOLUSDT,ws,ws,1,1703875502,168.66,0.032,,,,0,1762783511580,1762783511737,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221903,168.66,1.227,,,,1762783511722,0,1762783511766,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221904,168.66,0.031,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221905,168.66,0.031,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221906,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221907,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221908,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221909,168.66,0.031,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221910,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221911,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221912,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221913,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:11.767Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,221914,168.66,0.032,,,,1762783511722,0,1762783511767,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875503,168.65,0.035,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875504,168.65,0.032,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875505,168.65,0.06,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875506,168.65,0.032,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875507,168.65,0.032,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875508,168.65,0.06,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.238Z,SOLUSDT,ws,ws,1,1703875509,168.65,0.031,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.239Z,SOLUSDT,ws,ws,1,1703875510,168.65,0.032,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.239Z,SOLUSDT,ws,ws,1,1703875511,168.65,0.032,,,,0,1762783512086,1762783512238,
2025-11-10T14:05:12.239Z,SOLUSDT,ws,ws,1,1703875512,168.65,0.032,,,,0,1762783512086,1762783512239,
2025-11-10T14:05:12.239Z,SOLUSDT,ws,ws,1,1703875513,168.65,0.622,,,,0,1762783512086,1762783512239,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222073,168.65,0.035,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222074,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222075,168.65,0.06,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222076,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222077,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222078,168.65,0.06,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222079,168.65,0.031,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222080,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222081,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222082,168.65,0.032,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.277Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222083,168.65,0.622,,,,1762783512229,0,1762783512277,
2025-11-10T14:05:12.886Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222161,168.66,0.331,,,,1762783512875,0,1762783512886,
2025-11-10T14:05:12.886Z,SOLUSDT,ws,ws,1,1703875514,168.66,0.331,,,,0,1762783512733,1762783512886,
2025-11-10T14:05:13.698Z,SOLUSDT,ws,ws,1,1703875515,168.65,6.282,,,,0,1762783513547,1762783513698,
2025-11-10T14:05:13.700Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222273,168.65,6.282,,,,1762783513689,0,1762783513700,
2025-11-10T14:05:13.782Z,SOLUSDT,ws,ws,1,1703875516,168.65,0.054,,,,0,1762783513627,1762783513781,
2025-11-10T14:05:13.803Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222277,168.65,0.054,,,,1762783513768,0,1762783513803,
2025-11-10T14:05:14.243Z,SOLUSDT,ws,ws,1,1703875517,168.65,0.032,,,,0,1762783514092,1762783514243,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875518,168.65,0.032,,,,0,1762783514092,1762783514243,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875519,168.65,0.032,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875520,168.65,0.032,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875521,168.65,0.032,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875522,168.65,0.303,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875523,168.65,0.032,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875524,168.65,1.227,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875525,168.65,0.031,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.244Z,SOLUSDT,ws,ws,1,1703875526,168.65,0.032,,,,0,1762783514092,1762783514244,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222401,168.65,0.032,,,,1762783514234,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222402,168.65,0.032,,,,1762783514234,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222403,168.65,0.032,,,,1762783514234,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222404,168.65,0.032,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222405,168.65,0.032,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222406,168.65,0.303,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222407,168.65,0.032,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222408,168.65,1.227,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222409,168.65,0.031,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.264Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222410,168.65,0.032,,,,1762783514235,0,1762783514264,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875527,168.64,0.035,,,,0,1762783514198,1762783514350,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875528,168.64,0.032,,,,0,1762783514198,1762783514350,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875529,168.64,0.06,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875530,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875531,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875532,168.64,0.031,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875533,168.64,0.06,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875534,168.64,0.031,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875535,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875536,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875537,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875538,168.64,0.031,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875539,168.64,0.031,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875540,168.64,0.031,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.351Z,SOLUSDT,ws,ws,1,1703875541,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.352Z,SOLUSDT,ws,ws,1,1703875542,168.64,0.032,,,,0,1762783514198,1762783514351,
2025-11-10T14:05:14.366Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222441,168.64,0.035,,,,1762783514340,0,1762783514366,
2025-11-10T14:05:14.366Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222442,168.64,0.032,,,,1762783514340,0,1762783514366,
2025-11-10T14:05:14.366Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222443,168.64,0.06,,,,1762783514340,0,1762783514366,
2025-11-10T14:05:14.366Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222444,168.64,0.032,,,,1762783514340,0,1762783514366,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222445,168.64,0.032,,,,1762783514340,0,1762783514366,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222446,168.64,0.031,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222447,168.64,0.06,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222448,168.64,0.031,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222449,168.64,0.032,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222450,168.64,0.032,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222451,168.64,0.032,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222452,168.64,0.031,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222453,168.64,0.031,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222454,168.64,0.031,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222455,168.64,0.032,,,,1762783514340,0,1762783514367,
2025-11-10T14:05:14.367Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222456,168.64,0.032,,,,1762783514341,0,1762783514367,
2025-11-10T14:05:14.673Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222512,168.64,1.266,,,,1762783514664,0,1762783514673,
2025-11-10T14:05:14.673Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222514,168.64,1.667,,,,1762783514666,0,1762783514673,
2025-11-10T14:05:14.674Z,SOLUSDT,ws,ws,1,1703875543,168.64,1.266,,,,0,1762783514521,1762783514674,
2025-11-10T14:05:14.678Z,SOLUSDT,ws,ws,1,1703875544,168.64,1.667,,,,0,1762783514525,1762783514678,
2025-11-10T14:05:14.914Z,SOLUSDT,ws,ws,1,1703875545,168.63,0.035,,,,0,1762783514762,1762783514914,
2025-11-10T14:05:14.914Z,SOLUSDT,ws,ws,1,1703875546,168.63,0.029,,,,0,1762783514762,1762783514914,
2025-11-10T14:05:14.928Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222584,168.63,0.035,,,,1762783514904,0,1762783514928,
2025-11-10T14:05:14.928Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222585,168.63,0.029,,,,1762783514904,0,1762783514928,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875547,168.63,0.003,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875548,168.63,0.06,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875549,168.63,0.03,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875550,168.63,0.06,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875551,168.63,0.032,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.954Z,SOLUSDT,ws,ws,1,1703875552,168.63,0.032,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.955Z,SOLUSDT,ws,ws,1,1703875553,168.63,0.031,,,,0,1762783514802,1762783514954,
2025-11-10T14:05:14.955Z,SOLUSDT,ws,ws,1,1703875554,168.63,0.031,,,,0,1762783514802,1762783514955,
2025-11-10T14:05:14.955Z,SOLUSDT,ws,ws,1,1703875555,168.63,0.031,,,,0,1762783514802,1762783514955,
2025-11-10T14:05:14.955Z,SOLUSDT,ws,ws,1,1703875556,168.63,0.031,,,,0,1762783514802,1762783514955,
2025-11-10T14:05:14.955Z,SOLUSDT,ws,ws,1,1703875557,168.63,0.199,,,,0,1762783514802,1762783514955,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222603,168.63,0.003,,,,1762783514944,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222604,168.63,0.06,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222605,168.63,0.03,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222606,168.63,0.06,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222607,168.63,0.032,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222608,168.63,0.032,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222609,168.63,0.031,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222610,168.63,0.031,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222611,168.63,0.031,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222612,168.63,0.031,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:14.979Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222613,168.63,0.199,,,,1762783514945,0,1762783514979,
2025-11-10T14:05:15.176Z,SOLUSDT,ws,ws,1,1703875558,168.63,0.629,,,,0,1762783515022,1762783515175,
2025-11-10T14:05:15.183Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222650,168.63,0.629,,,,1762783515164,0,1762783515183,
2025-11-10T14:05:15.249Z,SOLUSDT,ws,ws,1,1703875559,168.63,0.031,,,,0,1762783515094,1762783515249,
2025-11-10T14:05:15.249Z,SOLUSDT,ws,ws,1,1703875560,168.63,0.031,,,,0,1762783515094,1762783515249,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875561,168.63,0.032,,,,0,1762783515094,1762783515249,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875562,168.63,0.032,,,,0,1762783515094,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875563,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875564,168.63,2.929,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875565,168.63,1.227,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875566,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875567,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875568,168.63,0.303,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875569,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875570,168.63,0.031,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875571,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.250Z,SOLUSDT,ws,ws,1,1703875572,168.63,0.032,,,,0,1762783515095,1762783515250,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222674,168.63,0.031,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222675,168.63,0.031,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222676,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222677,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222678,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222679,168.63,2.929,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222680,168.63,1.227,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222681,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222682,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222683,168.63,0.303,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222684,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222685,168.63,0.031,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222686,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.285Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222687,168.63,0.032,,,,1762783515237,0,1762783515285,
2025-11-10T14:05:15.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222707,168.62,0.035,,,,1762783515283,0,1762783515285,
2025-11-10T14:05:15.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222708,168.62,0.032,,,,1762783515283,0,1762783515286,
2025-11-10T14:05:15.286Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222709,168.62,0.015,,,,1762783515283,0,1762783515286,
2025-11-10T14:05:15.292Z,SOLUSDT,ws,ws,1,1703875573,168.62,0.035,,,,0,1762783515141,1762783515292,
2025-11-10T14:05:15.292Z,SOLUSDT,ws,ws,1,1703875574,168.62,0.032,,,,0,1762783515141,1762783515292,
2025-11-10T14:05:15.292Z,SOLUSDT,ws,ws,1,1703875575,168.62,0.015,,,,0,1762783515141,1762783515292,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875576,168.62,0.045,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875577,168.62,0.036,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875578,168.62,0.4,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875579,168.62,0.032,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875580,168.62,0.032,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222740,168.62,0.045,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875581,168.62,0.06,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222741,168.62,0.036,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222742,168.62,0.4,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875582,168.62,0.031,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222743,168.62,0.032,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222744,168.62,0.032,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875583,168.62,0.031,,,,0,1762783515337,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,mmap,./rings/binance_trade_chunk3,1,222745,168.62,0.06,,,,1762783515479,0,1762783515490,
2025-11-10T14:05:15.490Z,SOLUSDT,ws,ws,1,1703875584,168.62,0.025,,,,0,1762783515337,1762783515490,
