ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
164,227,3066106096.0,66920.0,1761670924967.0,1761670925223.0,256.0,4139.4,4139.35,-0.049999999999272404,0.049999999999272404
167,227,3066106099.0,66920.0,1761670924967.0,1761670925223.0,256.0,4139.4,4139.35,-0.049999999999272404,0.049999999999272404
177,227,3066106109.0,66920.0,1761670924967.0,1761670925223.0,256.0,4139.4,4139.35,-0.049999999999272404,0.049999999999272404
221,227,3066106110.0,66920.0,1761670924983.0,1761670925223.0,240.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
266,227,3066106147.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.5,4139.35,-0.1499999999996362,0.1499999999996362
267,227,3066106148.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.5,4139.35,-0.1499999999996362,0.1499999999996362
268,227,3066106149.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.5,4139.35,-0.1499999999996362,0.1499999999996362
269,227,3066106150.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.5,4139.35,-0.1499999999996362,0.1499999999996362
230,227,3066106111.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
270,227,3066106151.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.5,4139.35,-0.1499999999996362,0.1499999999996362
264,227,3066106145.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.49,4139.35,-0.13999999999941792,0.13999999999941792
263,227,3066106144.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.49,4139.35,-0.13999999999941792,0.13999999999941792
261,227,3066106142.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.49,4139.35,-0.13999999999941792,0.13999999999941792
265,227,3066106146.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.49,4139.35,-0.13999999999941792,0.13999999999941792
271,227,3066106152.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.52,4139.35,-0.17000000000007276,0.17000000000007276
279,227,3066106160.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.59,4139.35,-0.23999999999978172,0.23999999999978172
273,227,3066106154.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.52,4139.35,-0.17000000000007276,0.17000000000007276
274,227,3066106155.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.53,4139.35,-0.17999999999938154,0.17999999999938154
275,227,3066106156.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.56,4139.35,-0.21000000000003638,0.21000000000003638
276,227,3066106157.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.56,4139.35,-0.21000000000003638,0.21000000000003638
277,227,3066106158.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.56,4139.35,-0.21000000000003638,0.21000000000003638
278,227,3066106159.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.59,4139.35,-0.23999999999978172,0.23999999999978172
260,227,3066106141.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.48,4139.35,-0.12999999999919964,0.12999999999919964
280,227,3066106161.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.59,4139.35,-0.23999999999978172,0.23999999999978172
281,227,3066106162.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.59,4139.35,-0.23999999999978172,0.23999999999978172
231,227,3066106112.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
272,227,3066106153.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.52,4139.35,-0.17000000000007276,0.17000000000007276
259,227,3066106140.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.48,4139.35,-0.12999999999919964,0.12999999999919964
262,227,3066106143.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.49,4139.35,-0.13999999999941792,0.13999999999941792
257,227,3066106138.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.48,4139.35,-0.12999999999919964,0.12999999999919964
232,227,3066106113.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
233,227,3066106114.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
234,227,3066106115.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
235,227,3066106116.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
236,227,3066106117.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
237,227,3066106118.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
258,227,3066106139.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.48,4139.35,-0.12999999999919964,0.12999999999919964
238,227,3066106119.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
239,227,3066106120.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
240,227,3066106121.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.41,4139.35,-0.05999999999949068,0.05999999999949068
241,227,3066106122.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
242,227,3066106123.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
243,227,3066106124.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
282,227,3066106163.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.59,4139.35,-0.23999999999978172,0.23999999999978172
245,227,3066106126.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
252,227,3066106133.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.44,4139.35,-0.08999999999923602,0.08999999999923602
255,227,3066106136.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.47,4139.35,-0.11999999999989086,0.11999999999989086
244,227,3066106125.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
256,227,3066106137.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.48,4139.35,-0.12999999999919964,0.12999999999919964
253,227,3066106134.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.47,4139.35,-0.11999999999989086,0.11999999999989086
251,227,3066106132.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.43,4139.35,-0.07999999999992724,0.07999999999992724
254,227,3066106135.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.47,4139.35,-0.11999999999989086,0.11999999999989086
250,227,3066106131.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.43,4139.35,-0.07999999999992724,0.07999999999992724
249,227,3066106130.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.43,4139.35,-0.07999999999992724,0.07999999999992724
248,227,3066106129.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.43,4139.35,-0.07999999999992724,0.07999999999992724
247,227,3066106128.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.43,4139.35,-0.07999999999992724,0.07999999999992724
246,227,3066106127.0,66920.0,1761670924991.0,1761670925223.0,232.0,4139.42,4139.35,-0.06999999999970896,0.06999999999970896
2,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
5,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
6,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
7,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
8,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
3,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
4,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
18,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
19,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
17,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
16,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
15,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
14,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
13,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
12,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
10,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
9,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
1,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
11,227,,66920.0,1761670924994.0,1761670925223.0,229.0,,4139.35,,
29,227,,66920.0,1761670925138.0,1761670925223.0,85.0,,4139.35,,
