ts_iso,symbol,source,subsource,kind,seq_or_tradeid,px,sz,bid,ask,mid,recv_ts,ws_ts,arrival_ms,price_diff,matched_with,note
2025-10-26T18:56:06.304Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1042,113647.78,7e-05,,,,1761504966059,,1761504966304,,,
2025-10-26T18:56:06.307Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1050,113647.78,0.00338,,,,1761504966215,,1761504966307,,,
2025-10-26T18:56:06.407Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1042,113647.78,7e-05,,,,1761504966059,,1761504966407,,,
2025-10-26T18:56:06.421Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1050,113647.78,0.00338,,,,1761504966215,,1761504966421,,,
2025-10-26T18:56:06.578Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1084,113647.78,0.0001,,,,1761504966537,,1761504966578,,,
2025-10-26T18:56:07.041Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1091,113647.77,0.0003,,,,1761504966981,,1761504967041,,,
2025-10-26T18:56:09.490Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1202,113647.78,0.00416,,,,1761504969466,,1761504969490,,,
2025-10-26T18:56:09.490Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504967533,1761504969490,,,
2025-10-26T18:56:09.773Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1238,113647.78,0.01781,,,,1761504969731,,1761504969773,,,
2025-10-26T18:56:09.773Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504967615,1761504969773,,,
2025-10-26T18:56:09.786Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1239,113647.77,0.00902,,,,1761504969731,,1761504969786,,,
2025-10-26T18:56:09.786Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504967618,1761504969786,,,
2025-10-26T18:56:10.256Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1260,113647.78,0.00049,,,,1761504970213,,1761504970256,,,
2025-10-26T18:56:10.256Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504967741,1761504970256,,,
2025-10-26T18:56:10.769Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1290,113647.78,6e-05,,,,1761504970742,,1761504970769,,,
2025-10-26T18:56:10.769Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504967934,1761504970769,,,
2025-10-26T18:56:10.911Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1311,113647.77,0.00263,,,,1761504970874,,1761504970911,,,
2025-10-26T18:56:10.911Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504968726,1761504970911,,,
2025-10-26T18:56:11.342Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1332,113647.78,0.00412,,,,1761504971323,,1761504971342,,,
2025-10-26T18:56:11.346Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969091,1761504971346,,,
2025-10-26T18:56:12.065Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1341,113647.78,0.00011,,,,1761504972051,,1761504972065,,,
2025-10-26T18:56:12.065Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969091,1761504972065,,,
2025-10-26T18:56:12.470Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1358,113647.78,0.00063,,,,1761504972467,,1761504972470,,,
2025-10-26T18:56:12.470Z,BTCUSDT,ws,trade,1,5390928247,113647.78,0.00416,,,,,1761504969335,1761504972470,,,
2025-10-26T18:56:12.797Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1378,113647.77,7e-05,,,,1761504972777,,1761504972797,,,
2025-10-26T18:56:12.797Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969503,1761504972797,,,
2025-10-26T18:56:15.027Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1455,113647.78,5e-05,,,,1761504975015,,1761504975027,,,
2025-10-26T18:56:15.027Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969732,1761504975027,,,
2025-10-26T18:56:15.095Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1455,113647.78,5e-05,,,,1761504975015,,1761504975095,,,
2025-10-26T18:56:15.095Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969733,1761504975095,,,
2025-10-26T18:56:15.501Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1529,113647.77,0.00088,,,,1761504975420,,1761504975501,,,
2025-10-26T18:56:15.502Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969733,1761504975502,,,
2025-10-26T18:56:15.832Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1547,113647.77,0.00084,,,,1761504975810,,1761504975832,,,
2025-10-26T18:56:15.832Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969733,1761504975832,,,
2025-10-26T18:56:16.711Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1581,113647.77,5e-05,,,,1761504976669,,1761504976711,,,
2025-10-26T18:56:16.712Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969734,1761504976711,,,
2025-10-26T18:56:16.959Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1613,113647.77,0.00126,,,,1761504976904,,1761504976959,,,
2025-10-26T18:56:16.959Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969734,1761504976959,,,
2025-10-26T18:56:17.303Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1686,113647.78,5e-05,,,,1761504977231,,1761504977303,,,
2025-10-26T18:56:17.303Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969751,1761504977303,,,
2025-10-26T18:56:17.304Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1687,113647.78,0.00393,,,,1761504977250,,1761504977304,,,
2025-10-26T18:56:17.304Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969751,1761504977304,,,
2025-10-26T18:56:17.305Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1688,113647.78,0.00027,,,,1761504977289,,1761504977305,,,
2025-10-26T18:56:17.305Z,BTCUSDT,ws,trade,1,5390928248,113647.78,0.01781,,,,,1761504969600,1761504977305,,,
2025-10-26T18:56:17.377Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1695,113647.78,0.00297,,,,1761504977331,,1761504977377,,,
2025-10-26T18:56:17.377Z,BTCUSDT,ws,trade,1,5390928249,113647.77,0.00902,,,,,1761504969600,1761504977377,,,
2025-10-26T18:56:18.112Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1752,113647.77,0.00041,,,,1761504978052,,1761504978112,,,
2025-10-26T18:56:18.112Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969766,1761504978112,,,
2025-10-26T18:56:18.963Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1811,113647.78,0.00018,,,,1761504978943,,1761504978963,,,
2025-10-26T18:56:18.963Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969768,1761504978963,,,
2025-10-26T18:56:19.336Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1952,113647.77,0.0005,,,,1761504979214,,1761504979336,,,
2025-10-26T18:56:19.336Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969768,1761504979336,,,
2025-10-26T18:56:19.337Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1957,113647.78,0.00059,,,,1761504979215,,1761504979337,,,
2025-10-26T18:56:19.337Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969769,1761504979337,,,
2025-10-26T18:56:19.350Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1958,113647.78,0.00015,,,,1761504979215,,1761504979350,,,
2025-10-26T18:56:19.350Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969823,1761504979350,,,
2025-10-26T18:56:19.354Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,1962,113647.78,9e-05,,,,1761504979216,,1761504979354,,,
2025-10-26T18:56:19.354Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969823,1761504979354,,,
2025-10-26T18:56:20.294Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2007,113647.78,0.0088,,,,1761504980236,,1761504980294,,,
2025-10-26T18:56:20.294Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504969851,1761504980294,,,
2025-10-26T18:56:20.646Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2019,113647.78,0.00013,,,,1761504980610,,1761504980646,,,
2025-10-26T18:56:20.646Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970018,1761504980646,,,
2025-10-26T18:56:20.730Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2021,113647.78,7e-05,,,,1761504980705,,1761504980730,,,
2025-10-26T18:56:20.730Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970037,1761504980730,,,
2025-10-26T18:56:20.970Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2024,113647.78,0.00011,,,,1761504980943,,1761504980970,,,
2025-10-26T18:56:20.970Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970038,1761504980970,,,
2025-10-26T18:56:21.197Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2029,113647.77,0.00026,,,,1761504981167,,1761504981197,,,
2025-10-26T18:56:21.197Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970038,1761504981197,,,
2025-10-26T18:56:21.317Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2032,113647.78,0.00044,,,,1761504981286,,1761504981317,,,
2025-10-26T18:56:21.317Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970039,1761504981317,,,
2025-10-26T18:56:21.787Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2238,113647.78,9e-05,,,,1761504981643,,1761504981786,,,
2025-10-26T18:56:21.787Z,BTCUSDT,ws,trade,1,5390928250,113647.78,0.00049,,,,,1761504970082,1761504981787,,,
2025-10-26T18:56:21.800Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2241,113647.78,0.00017,,,,1761504981692,,1761504981800,,,
2025-10-26T18:56:21.800Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970234,1761504981800,,,
2025-10-26T18:56:21.876Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2238,113647.78,9e-05,,,,1761504981643,,1761504981876,,,
2025-10-26T18:56:21.877Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970493,1761504981877,,,
2025-10-26T18:56:21.877Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2241,113647.78,0.00017,,,,1761504981692,,1761504981877,,,
2025-10-26T18:56:21.877Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970532,1761504981877,,,
2025-10-26T18:56:22.768Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2319,113647.78,0.0001,,,,1761504982733,,1761504982768,,,
2025-10-26T18:56:22.768Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970705,1761504982768,,,
2025-10-26T18:56:22.769Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2320,113647.78,0.00583,,,,1761504982745,,1761504982769,,,
2025-10-26T18:56:22.769Z,BTCUSDT,ws,trade,1,5390928251,113647.78,6e-05,,,,,1761504970611,1761504982769,,,
2025-10-26T18:56:22.783Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2321,113647.78,0.02085,,,,1761504982745,,1761504982783,,,
2025-10-26T18:56:22.783Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970769,1761504982783,,,
2025-10-26T18:56:22.986Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2338,113647.77,0.00195,,,,1761504982979,,1761504982986,,,
2025-10-26T18:56:22.986Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970856,1761504982986,,,
2025-10-26T18:56:23.234Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2342,113647.77,5e-05,,,,1761504983170,,1761504983234,,,
2025-10-26T18:56:23.234Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970924,1761504983234,,,
2025-10-26T18:56:23.943Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2367,113647.77,0.00017,,,,1761504983910,,1761504983943,,,
2025-10-26T18:56:23.943Z,BTCUSDT,ws,trade,1,5390928252,113647.77,0.00263,,,,,1761504970743,1761504983943,,,
2025-10-26T18:56:23.944Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2369,113647.77,0.002,,,,1761504983923,,1761504983944,,,
2025-10-26T18:56:23.944Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970925,1761504983944,,,
2025-10-26T18:56:24.431Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2406,113647.77,0.00012,,,,1761504984400,,1761504984431,,,
2025-10-26T18:56:24.431Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504970925,1761504984431,,,
2025-10-26T18:56:25.045Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2419,113647.77,0.00028,,,,1761504985031,,1761504985045,,,
2025-10-26T18:56:25.045Z,BTCUSDT,ws,trade,1,5390928253,113647.78,0.00412,,,,,1761504971193,1761504985045,,,
2025-10-26T18:56:25.816Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2446,113647.77,0.00052,,,,1761504985804,,1761504985816,,,
2025-10-26T18:56:25.816Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504971346,1761504985816,,,
2025-10-26T18:56:27.129Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2474,113647.77,0.00163,,,,1761504987092,,1761504987129,,,
2025-10-26T18:56:27.129Z,BTCUSDT,ws,trade,1,5390928254,113647.78,0.00011,,,,,1761504971912,1761504987129,,,
2025-10-26T18:56:27.203Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2476,113647.78,0.00346,,,,1761504987190,,1761504987203,,,
2025-10-26T18:56:27.203Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972065,1761504987203,,,
2025-10-26T18:56:27.412Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2478,113647.77,0.00087,,,,1761504987366,,1761504987412,,,
2025-10-26T18:56:27.412Z,BTCUSDT,ws,trade,1,5390928255,113647.78,0.00063,,,,,1761504972336,1761504987412,,,
2025-10-26T18:56:28.083Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2494,113647.77,0.00042,,,,1761504988005,,1761504988083,,,
2025-10-26T18:56:28.083Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972515,1761504988083,,,
2025-10-26T18:56:28.099Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2497,113647.78,0.01187,,,,1761504988067,,1761504988099,,,
2025-10-26T18:56:28.099Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972641,1761504988099,,,
2025-10-26T18:56:28.163Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2497,113647.78,0.01187,,,,1761504988067,,1761504988163,,,
2025-10-26T18:56:28.163Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972647,1761504988163,,,
2025-10-26T18:56:28.667Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2521,113647.77,0.0007,,,,1761504988638,,1761504988667,,,
2025-10-26T18:56:28.667Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972738,1761504988667,,,
2025-10-26T18:56:29.439Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2544,113647.77,5e-05,,,,1761504989423,,1761504989439,,,
2025-10-26T18:56:29.439Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972738,1761504989439,,,
2025-10-26T18:56:29.757Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2548,113647.77,0.01631,,,,1761504989709,,1761504989757,,,
2025-10-26T18:56:29.757Z,BTCUSDT,ws,trade,1,5390928256,113647.77,7e-05,,,,,1761504972647,1761504989757,,,
2025-10-26T18:56:30.335Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2557,113647.78,5e-05,,,,1761504990309,,1761504990335,,,
2025-10-26T18:56:30.335Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504972821,1761504990335,,,
2025-10-26T18:56:30.502Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2560,113647.78,7e-05,,,,1761504990462,,1761504990502,,,
2025-10-26T18:56:30.502Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504973394,1761504990502,,,
2025-10-26T18:56:30.756Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2563,113647.77,5e-05,,,,1761504990686,,1761504990756,,,
2025-10-26T18:56:30.756Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504973575,1761504990756,,,
2025-10-26T18:56:31.236Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2572,113647.77,0.17598,,,,1761504991198,,1761504991236,,,
2025-10-26T18:56:31.236Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504973639,1761504991236,,,
2025-10-26T18:56:31.335Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2575,113647.78,0.00262,,,,1761504991292,,1761504991335,,,
2025-10-26T18:56:31.335Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504974543,1761504991335,,,
2025-10-26T18:56:31.411Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2585,113647.78,0.02343,,,,1761504991380,,1761504991411,,,
2025-10-26T18:56:31.411Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504974744,1761504991411,,,
2025-10-26T18:56:31.480Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2586,113647.78,0.00268,,,,1761504991409,,1761504991480,,,
2025-10-26T18:56:31.480Z,BTCUSDT,ws,trade,1,5390928257,113647.78,5e-05,,,,,1761504974884,1761504991480,,,
2025-10-26T18:56:31.711Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2588,113647.78,6e-05,,,,1761504991692,,1761504991711,,,
2025-10-26T18:56:31.712Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975035,1761504991712,,,
2025-10-26T18:56:32.402Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2621,113647.77,0.00186,,,,1761504992336,,1761504992402,,,
2025-10-26T18:56:32.402Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975292,1761504992402,,,
2025-10-26T18:56:33.710Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2651,113647.77,0.00114,,,,1761504993652,,1761504993710,,,
2025-10-26T18:56:33.710Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975292,1761504993710,,,
2025-10-26T18:56:34.067Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2676,113647.77,0.00298,,,,1761504993987,,1761504994067,,,
2025-10-26T18:56:34.067Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975292,1761504994067,,,
2025-10-26T18:56:34.352Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2687,113647.77,5e-05,,,,1761504994278,,1761504994352,,,
2025-10-26T18:56:34.352Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975293,1761504994352,,,
2025-10-26T18:56:34.524Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2695,113647.78,4e-05,,,,1761504994439,,1761504994524,,,
2025-10-26T18:56:34.524Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975293,1761504994524,,,
2025-10-26T18:56:34.733Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2702,113647.78,0.00438,,,,1761504994682,,1761504994733,,,
2025-10-26T18:56:34.733Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975293,1761504994733,,,
2025-10-26T18:56:36.395Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2736,113647.77,0.00059,,,,1761504996371,,1761504996395,,,
2025-10-26T18:56:36.395Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975293,1761504996395,,,
2025-10-26T18:56:36.850Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2740,113647.77,0.0002,,,,1761504996802,,1761504996850,,,
2025-10-26T18:56:36.850Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975294,1761504996850,,,
2025-10-26T18:56:37.669Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2750,113647.78,0.00377,,,,1761504997640,,1761504997669,,,
2025-10-26T18:56:37.669Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975294,1761504997669,,,
2025-10-26T18:56:37.739Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2753,113647.78,0.00516,,,,1761504997713,,1761504997739,,,
2025-10-26T18:56:37.739Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975295,1761504997739,,,
2025-10-26T18:56:39.004Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2830,113647.77,8e-05,,,,1761504998997,,1761504999004,,,
2025-10-26T18:56:39.004Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975295,1761504999004,,,
2025-10-26T18:56:39.071Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2830,113647.77,8e-05,,,,1761504998997,,1761504999071,,,
2025-10-26T18:56:39.071Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975295,1761504999071,,,
2025-10-26T18:56:39.515Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2838,113647.78,0.00011,,,,1761504999497,,1761504999515,,,
2025-10-26T18:56:39.515Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975296,1761504999515,,,
2025-10-26T18:56:39.591Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2838,113647.78,0.00011,,,,1761504999497,,1761504999591,,,
2025-10-26T18:56:39.591Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975296,1761504999591,,,
2025-10-26T18:56:40.139Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2888,113647.77,0.00022,,,,1761505000073,,1761505000139,,,
2025-10-26T18:56:40.139Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975296,1761505000139,,,
2025-10-26T18:56:41.310Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2931,113647.77,6e-05,,,,1761505001288,,1761505001310,,,
2025-10-26T18:56:41.310Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975297,1761505001310,,,
2025-10-26T18:56:43.213Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2978,113647.78,0.00088,,,,1761505003190,,1761505003213,,,
2025-10-26T18:56:43.213Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975297,1761505003213,,,
2025-10-26T18:56:43.680Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2990,113647.77,0.00054,,,,1761505003599,,1761505003680,,,
2025-10-26T18:56:43.680Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975297,1761505003680,,,
2025-10-26T18:56:43.850Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2992,113647.77,0.00029,,,,1761505003761,,1761505003850,,,
2025-10-26T18:56:43.850Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975297,1761505003850,,,
2025-10-26T18:56:44.146Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,2995,113647.77,0.0015,,,,1761505004093,,1761505004146,,,
2025-10-26T18:56:44.147Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975298,1761505004147,,,
2025-10-26T18:56:45.604Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3053,113647.77,0.00111,,,,1761505005581,,1761505005604,,,
2025-10-26T18:56:45.604Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975298,1761505005604,,,
2025-10-26T18:56:46.440Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3093,113647.77,0.00141,,,,1761505006371,,1761505006440,,,
2025-10-26T18:56:46.440Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975298,1761505006440,,,
2025-10-26T18:56:46.558Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3094,113647.78,0.00079,,,,1761505006526,,1761505006558,,,
2025-10-26T18:56:46.558Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975298,1761505006558,,,
2025-10-26T18:56:46.778Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3097,113647.77,0.00123,,,,1761505006714,,1761505006778,,,
2025-10-26T18:56:46.778Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975299,1761505006778,,,
2025-10-26T18:56:46.778Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3098,113647.77,5e-05,,,,1761505006714,,1761505006778,,,
2025-10-26T18:56:46.778Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975299,1761505006778,,,
2025-10-26T18:56:46.779Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3099,113647.77,0.005,,,,1761505006714,,1761505006779,,,
2025-10-26T18:56:46.779Z,BTCUSDT,ws,bookTicker,0,,,,113647.77000000,113647.78000000,113647.775,,1761504975316,1761505006779,,,
2025-10-26T18:56:47.514Z,BTCUSDT,mmap,rings/binance_trade_chunk0,1,3197,113647.77,0.00035,,,,1761505007450,,1761505007514,,,
