ts_iso,symbol,source,subsource,kind,seq_or_tradeid,px,sz,bid,ask,mid,recv_ts,ws_ts,arrival_ms,price_diff,matched_with,note
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30809,0.6421,11.7,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30810,0.6421,7.8,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30810,0.6421,7.8,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30811,0.6421,7.8,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30811,0.6421,7.8,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30812,0.6421,8.2,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30812,0.6421,8.2,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30813,0.6421,8.2,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30813,0.6421,8.2,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30814,0.6421,9.7,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30814,0.6421,9.7,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30815,0.6421,15.1,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30815,0.6421,15.1,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:30.649Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,30816,0.6421,281,,,,1761686130608,0,1761686130649,,,
2025-10-28T21:15:30.649Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,30816,0.6421,281,,,,1761686130608,1761686130476,1761686130649,0,724771422,dt_ms=132
2025-10-28T21:15:31.522Z,ADAUSDT,ws,ws,1,724771423,0.6422,11,,,,0,1761686131391,1761686131522,,,
2025-10-28T21:15:31.722Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31248,0.6422,11,,,,1761686131699,0,1761686131722,,,
2025-10-28T21:15:31.722Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31248,0.6422,11,,,,1761686131699,1761686131391,1761686131722,0,724771423,dt_ms=308
2025-10-28T21:15:32.418Z,ADAUSDT,ws,ws,1,724771424,0.6421,7.8,,,,0,1761686132287,1761686132418,,,
2025-10-28T21:15:32.419Z,ADAUSDT,ws,ws,1,724771425,0.6421,8.2,,,,0,1761686132287,1761686132418,,,
2025-10-28T21:15:32.419Z,ADAUSDT,ws,ws,1,724771426,0.6421,8.2,,,,0,1761686132287,1761686132419,,,
2025-10-28T21:15:32.419Z,ADAUSDT,ws,ws,1,724771427,0.6421,8.2,,,,0,1761686132287,1761686132419,,,
2025-10-28T21:15:32.472Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31558,0.6421,7.8,,,,1761686132418,0,1761686132472,,,
2025-10-28T21:15:32.472Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31558,0.6421,7.8,,,,1761686132418,1761686132287,1761686132472,0,724771427,dt_ms=131
2025-10-28T21:15:32.472Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31559,0.6421,8.2,,,,1761686132420,0,1761686132472,,,
2025-10-28T21:15:32.472Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31559,0.6421,8.2,,,,1761686132420,1761686132287,1761686132472,0,724771427,dt_ms=133
2025-10-28T21:15:32.472Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31560,0.6421,8.2,,,,1761686132420,0,1761686132472,,,
2025-10-28T21:15:32.472Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31560,0.6421,8.2,,,,1761686132420,1761686132287,1761686132472,0,724771427,dt_ms=133
2025-10-28T21:15:32.472Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31561,0.6421,8.2,,,,1761686132420,0,1761686132472,,,
2025-10-28T21:15:32.472Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31561,0.6421,8.2,,,,1761686132420,1761686132287,1761686132472,0,724771427,dt_ms=133
2025-10-28T21:15:32.982Z,ADAUSDT,ws,ws,1,724771428,0.6421,155.7,,,,0,1761686132852,1761686132982,,,
2025-10-28T21:15:32.982Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31561,0.6421,8.2,,,,1761686132420,1761686132852,1761686132982,0,724771428,dt_ms=432
2025-10-28T21:15:33.014Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31766,0.6421,155.7,,,,1761686132983,0,1761686133014,,,
2025-10-28T21:15:33.014Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31766,0.6421,155.7,,,,1761686132983,1761686132852,1761686133014,0,724771428,dt_ms=131
2025-10-28T21:15:33.399Z,ADAUSDT,ws,ws,1,724771429,0.6421,133.4,,,,0,1761686133268,1761686133398,,,
2025-10-28T21:15:33.399Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31766,0.6421,155.7,,,,1761686132983,1761686133268,1761686133399,0,724771429,dt_ms=285
2025-10-28T21:15:33.446Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31858,0.6421,133.4,,,,1761686133400,0,1761686133446,,,
2025-10-28T21:15:33.446Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31858,0.6421,133.4,,,,1761686133400,1761686133268,1761686133446,0,724771429,dt_ms=132
2025-10-28T21:15:34.236Z,ADAUSDT,ws,ws,1,724771430,0.6421,257.7,,,,0,1761686134104,1761686134236,,,
2025-10-28T21:15:34.275Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31911,0.6421,257.7,,,,1761686134235,0,1761686134274,,,
2025-10-28T21:15:34.275Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31911,0.6421,257.7,,,,1761686134235,1761686134104,1761686134275,0,724771430,dt_ms=131
2025-10-28T21:15:34.510Z,ADAUSDT,ws,ws,1,724771431,0.6421,15.5,,,,0,1761686134380,1761686134510,,,
2025-10-28T21:15:34.510Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31911,0.6421,257.7,,,,1761686134235,1761686134380,1761686134510,0,724771431,dt_ms=145
2025-10-28T21:15:34.544Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31957,0.6421,15.5,,,,1761686134511,0,1761686134544,,,
2025-10-28T21:15:34.544Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31957,0.6421,15.5,,,,1761686134511,1761686134380,1761686134544,0,724771431,dt_ms=131
2025-10-28T21:15:34.568Z,ADAUSDT,ws,ws,1,724771432,0.6421,230.2,,,,0,1761686134437,1761686134567,,,
2025-10-28T21:15:34.568Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31957,0.6421,15.5,,,,1761686134511,1761686134437,1761686134568,0,724771432,dt_ms=74
2025-10-28T21:15:34.597Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,31959,0.6421,230.2,,,,1761686134568,0,1761686134597,,,
2025-10-28T21:15:34.597Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134437,1761686134597,0,724771432,dt_ms=131
2025-10-28T21:15:34.948Z,ADAUSDT,ws,ws,1,724771433,0.642,7.8,,,,0,1761686134817,1761686134947,,,
2025-10-28T21:15:34.948Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134817,1761686134948,0.0001,724771433,dt_ms=249
2025-10-28T21:15:34.948Z,ADAUSDT,ws,ws,1,724771434,0.642,7.8,,,,0,1761686134817,1761686134948,,,
2025-10-28T21:15:34.948Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134817,1761686134948,0.0001,724771434,dt_ms=249
2025-10-28T21:15:34.948Z,ADAUSDT,ws,ws,1,724771435,0.642,125,,,,0,1761686134817,1761686134948,,,
2025-10-28T21:15:34.948Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134817,1761686134948,0.0001,724771435,dt_ms=249
2025-10-28T21:15:34.948Z,ADAUSDT,ws,ws,1,724771436,0.642,8.6,,,,0,1761686134817,1761686134948,,,
2025-10-28T21:15:34.948Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134817,1761686134948,0.0001,724771436,dt_ms=249
2025-10-28T21:15:34.948Z,ADAUSDT,ws,ws,1,724771437,0.642,11269.5,,,,0,1761686134817,1761686134948,,,
2025-10-28T21:15:34.948Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134817,1761686134948,0.0001,724771437,dt_ms=249
2025-10-28T21:15:34.950Z,ADAUSDT,ws,ws,1,724771438,0.642,11697.7,,,,0,1761686134819,1761686134950,,,
2025-10-28T21:15:34.950Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134819,1761686134950,0.0001,724771438,dt_ms=251
2025-10-28T21:15:34.950Z,ADAUSDT,ws,ws,1,724771439,0.642,827.5,,,,0,1761686134819,1761686134950,,,
2025-10-28T21:15:34.950Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134819,1761686134950,0.0001,724771439,dt_ms=251
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771440,0.642,15321,,,,0,1761686134819,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134819,1761686134951,0.0001,724771440,dt_ms=251
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771441,0.642,657.1,,,,0,1761686134819,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134819,1761686134951,0.0001,724771441,dt_ms=251
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771442,0.642,4752.7,,,,0,1761686134819,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134819,1761686134951,0.0001,724771442,dt_ms=251
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771443,0.642,4418,,,,0,1761686134820,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134820,1761686134951,0.0001,724771443,dt_ms=252
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771444,0.642,8.2,,,,0,1761686134820,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134820,1761686134951,0.0001,724771444,dt_ms=252
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771445,0.642,8.2,,,,0,1761686134820,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134820,1761686134951,0.0001,724771445,dt_ms=252
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771446,0.642,8.5,,,,0,1761686134820,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134820,1761686134951,0.0001,724771446,dt_ms=252
2025-10-28T21:15:34.951Z,ADAUSDT,ws,ws,1,724771447,0.642,8.2,,,,0,1761686134820,1761686134951,,,
2025-10-28T21:15:34.951Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134820,1761686134951,0.0001,724771447,dt_ms=252
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771448,0.6419,7.8,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771448,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771449,0.6419,11.7,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771449,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771450,0.6419,7.8,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771450,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771451,0.6419,8.6,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771451,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771452,0.6419,7.9,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771452,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771453,0.6419,7.8,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771453,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771454,0.6419,8.2,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771454,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771455,0.6419,8.2,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771455,dt_ms=253
2025-10-28T21:15:34.952Z,ADAUSDT,ws,ws,1,724771456,0.6419,8.2,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.952Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134952,0.0002,724771456,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771457,0.6418,11.7,,,,0,1761686134821,1761686134952,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771457,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771458,0.6418,7.8,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771458,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771459,0.6418,11.7,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771459,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771460,0.6418,7.9,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771460,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771461,0.6418,8.6,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771461,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771462,0.6418,7.8,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771462,dt_ms=253
2025-10-28T21:15:34.953Z,ADAUSDT,ws,ws,1,724771463,0.6418,1427.1,,,,0,1761686134821,1761686134953,,,
2025-10-28T21:15:34.953Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134821,1761686134953,0.0003,724771463,dt_ms=253
2025-10-28T21:15:34.954Z,ADAUSDT,ws,ws,1,724771464,0.6418,73,,,,0,1761686134823,1761686134954,,,
2025-10-28T21:15:34.954Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134823,1761686134954,0.0003,724771464,dt_ms=255
2025-10-28T21:15:34.954Z,ADAUSDT,ws,ws,1,724771465,0.6418,265.5,,,,0,1761686134823,1761686134954,,,
2025-10-28T21:15:34.954Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134823,1761686134954,0.0003,724771465,dt_ms=255
2025-10-28T21:15:34.955Z,ADAUSDT,ws,ws,1,724771466,0.6418,534.5,,,,0,1761686134823,1761686134955,,,
2025-10-28T21:15:34.955Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134823,1761686134955,0.0003,724771466,dt_ms=255
2025-10-28T21:15:34.955Z,ADAUSDT,ws,ws,1,724771467,0.6418,800,,,,0,1761686134823,1761686134955,,,
2025-10-28T21:15:34.955Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134823,1761686134955,0.0003,724771467,dt_ms=255
2025-10-28T21:15:34.955Z,ADAUSDT,ws,ws,1,724771468,0.6418,20,,,,0,1761686134824,1761686134955,,,
2025-10-28T21:15:34.955Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134824,1761686134955,0.0003,724771468,dt_ms=256
2025-10-28T21:15:34.963Z,ADAUSDT,ws,ws,1,724771469,0.6418,307,,,,0,1761686134826,1761686134963,,,
2025-10-28T21:15:34.963Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134826,1761686134963,0.0003,724771469,dt_ms=258
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771470,0.6418,1765.5,,,,0,1761686134830,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134830,1761686134964,0.0003,724771470,dt_ms=262
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771471,0.6418,7.8,,,,0,1761686134830,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134830,1761686134964,0.0003,724771471,dt_ms=262
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771472,0.6418,403.4,,,,0,1761686134830,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134830,1761686134964,0.0003,724771472,dt_ms=262
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771473,0.6418,507.2,,,,0,1761686134830,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134830,1761686134964,0.0003,724771473,dt_ms=262
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771474,0.6418,459.8,,,,0,1761686134833,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134833,1761686134964,0.0003,724771474,dt_ms=265
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771475,0.6418,8.2,,,,0,1761686134833,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134833,1761686134964,0.0003,724771475,dt_ms=265
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771476,0.6418,8.2,,,,0,1761686134833,1761686134964,,,
2025-10-28T21:15:34.964Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134833,1761686134964,0.0003,724771476,dt_ms=265
2025-10-28T21:15:34.964Z,ADAUSDT,ws,ws,1,724771477,0.6418,302.8,,,,0,1761686134833,1761686134964,,,
2025-10-28T21:15:34.965Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,31959,0.6421,230.2,,,,1761686134568,1761686134833,1761686134965,0.0003,724771477,dt_ms=265
2025-10-28T21:15:34.967Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32014,0.642,7.8,,,,1761686134948,0,1761686134967,,,
2025-10-28T21:15:34.967Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32014,0.642,7.8,,,,1761686134948,1761686134833,1761686134967,0.0002,724771477,dt_ms=115
2025-10-28T21:15:34.967Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32015,0.642,7.8,,,,1761686134948,0,1761686134967,,,
2025-10-28T21:15:34.967Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32015,0.642,7.8,,,,1761686134948,1761686134833,1761686134967,0.0002,724771477,dt_ms=115
2025-10-28T21:15:34.967Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32016,0.642,125,,,,1761686134948,0,1761686134967,,,
2025-10-28T21:15:34.967Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32016,0.642,125,,,,1761686134948,1761686134833,1761686134967,0.0002,724771477,dt_ms=115
2025-10-28T21:15:34.967Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32017,0.642,8.6,,,,1761686134948,0,1761686134967,,,
2025-10-28T21:15:34.967Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32017,0.642,8.6,,,,1761686134948,1761686134833,1761686134967,0.0002,724771477,dt_ms=115
2025-10-28T21:15:34.967Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32018,0.642,11269.5,,,,1761686134948,0,1761686134967,,,
2025-10-28T21:15:34.967Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32018,0.642,11269.5,,,,1761686134948,1761686134833,1761686134967,0.0002,724771477,dt_ms=115
2025-10-28T21:15:34.969Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32049,0.642,11697.7,,,,1761686134951,0,1761686134969,,,
2025-10-28T21:15:34.969Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32049,0.642,11697.7,,,,1761686134951,1761686134833,1761686134969,0.0002,724771477,dt_ms=118
2025-10-28T21:15:34.969Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32050,0.642,827.5,,,,1761686134951,0,1761686134969,,,
2025-10-28T21:15:34.969Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32050,0.642,827.5,,,,1761686134951,1761686134833,1761686134969,0.0002,724771477,dt_ms=118
2025-10-28T21:15:34.969Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32051,0.642,15321,,,,1761686134951,0,1761686134969,,,
2025-10-28T21:15:34.969Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32051,0.642,15321,,,,1761686134951,1761686134833,1761686134969,0.0002,724771477,dt_ms=118
2025-10-28T21:15:34.969Z,ADAUSDT,mmap,rings/binance_trade_chunk0,1,32055,0.642,657.1,,,,1761686134952,0,1761686134969,,,
2025-10-28T21:15:34.969Z,ADAUSDT,compare,rings/binance_trade_chunk0|ws,2,32055,0.642,657.1,,,,1761686134952,1761686134833,1761686134969,0.0002,724771477,dt_ms=119
