ts_iso,symbol,source,subsource,kind,seq_or_tradeid,px,sz,bid,ask,mid,recv_ts,ws_ts,arrival_ms,price_diff,matched_with,note
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1005,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1006,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1007,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1008,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1009,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1010,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1011,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.568Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1012,2.5753,2,,,,1761685894543,0,1761685894568,,,
2025-10-28T21:11:34.569Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1013,2.5753,6.8,,,,1761685894543,0,1761685894569,,,
2025-10-28T21:11:34.569Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1014,2.5753,2.1,,,,1761685894543,0,1761685894569,,,
2025-10-28T21:11:34.569Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1015,2.5753,2,,,,1761685894543,0,1761685894569,,,
2025-10-28T21:11:34.673Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1031,2.5754,48.7,,,,1761685894648,0,1761685894673,,,
2025-10-28T21:11:34.673Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1032,2.5754,2,,,,1761685894648,0,1761685894673,,,
2025-10-28T21:11:34.673Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1033,2.5754,2.1,,,,1761685894648,0,1761685894673,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1034,2.5754,2.1,,,,1761685894648,0,1761685894673,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1035,2.5754,2.1,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1036,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1037,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1038,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1039,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1040,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1041,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1042,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1043,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1044,2.5754,2.1,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1045,2.5754,2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.674Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1046,2.5755,2.2,,,,1761685894648,0,1761685894674,,,
2025-10-28T21:11:34.675Z,XRPUSDT,mmap,rings/binance_trade_chunk3,1,1047,2.5755,2.4,,,,1761685894648,0,1761685894675,,,
