ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
1598,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1597,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1596,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1595,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1593,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1592,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1591,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1590,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1589,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1588,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1587,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1586,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1585,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1584,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1583,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1594,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1567,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1580,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1558,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1569,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1570,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1571,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1572,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1573,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1574,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1575,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1576,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1577,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1578,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1579,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1568,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1581,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1559,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1560,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1561,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1562,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1563,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1565,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1564,131,,16358.0,1761505017280.0,1761505017293.0,13.0,,113646.645,,
1607,131,,16358.0,1761505017281.0,1761505017293.0,12.0,,113646.645,,
1606,131,,16358.0,1761505017281.0,1761505017293.0,12.0,,113646.645,,
1605,131,,16358.0,1761505017281.0,1761505017293.0,12.0,,113646.645,,
1604,131,,16358.0,1761505017281.0,1761505017293.0,12.0,,113646.645,,
1603,131,,16358.0,1761505017281.0,1761505017293.0,12.0,,113646.645,,
1650,203,,4162.0,1761505017389.0,1761505017403.0,14.0,,113646.64,,
1649,203,,4162.0,1761505017389.0,1761505017403.0,14.0,,113646.64,,
1653,203,,4162.0,1761505017390.0,1761505017403.0,13.0,,113646.64,,
1651,203,,4162.0,1761505017390.0,1761505017403.0,13.0,,113646.64,,
1652,203,,4162.0,1761505017390.0,1761505017403.0,13.0,,113646.64,,
1654,203,,4162.0,1761505017391.0,1761505017403.0,12.0,,113646.64,,
1655,203,,4162.0,1761505017391.0,1761505017403.0,12.0,,113646.64,,
1656,203,,4162.0,1761505017403.0,1761505017403.0,0.0,,113646.64,,
1659,304,,4269.0,1761505017404.0,1761505017404.0,0.0,,113645.2,,
1658,304,,4269.0,1761505017404.0,1761505017404.0,0.0,,113645.2,,
1657,304,,4269.0,1761505017404.0,1761505017404.0,0.0,,113645.2,,
1662,304,,4269.0,1761505017405.0,1761505017404.0,1.0,,113645.2,,
1660,304,,4269.0,1761505017405.0,1761505017404.0,1.0,,113645.2,,
1661,304,,4269.0,1761505017405.0,1761505017404.0,1.0,,113645.2,,
1664,304,,4269.0,1761505017406.0,1761505017404.0,2.0,,113645.2,,
1663,304,,4269.0,1761505017406.0,1761505017404.0,2.0,,113645.2,,
1666,304,,4269.0,1761505017406.0,1761505017404.0,2.0,,113645.2,,
1665,304,,4269.0,1761505017406.0,1761505017404.0,2.0,,113645.2,,
1667,304,,4269.0,1761505017407.0,1761505017404.0,3.0,,113645.2,,
1668,304,,4269.0,1761505017407.0,1761505017404.0,3.0,,113645.2,,
1669,304,,4269.0,1761505017407.0,1761505017404.0,3.0,,113645.2,,
1670,304,,4269.0,1761505017408.0,1761505017404.0,4.0,,113645.2,,
1671,304,,4269.0,1761505017408.0,1761505017404.0,4.0,,113645.2,,
1672,304,,4269.0,1761505017408.0,1761505017404.0,4.0,,113645.2,,
1674,304,,4269.0,1761505017416.0,1761505017404.0,12.0,,113645.2,,
1673,304,,4269.0,1761505017416.0,1761505017404.0,12.0,,113645.2,,
1676,304,,4269.0,1761505017417.0,1761505017404.0,13.0,,113645.2,,
1675,304,,4269.0,1761505017417.0,1761505017404.0,13.0,,113645.2,,
1678,304,,4269.0,1761505017417.0,1761505017404.0,13.0,,113645.2,,
1677,304,,4269.0,1761505017417.0,1761505017404.0,13.0,,113645.2,,
1680,304,,4269.0,1761505017418.0,1761505017404.0,14.0,,113645.2,,
1681,304,,4269.0,1761505017418.0,1761505017404.0,14.0,,113645.2,,
1682,304,,4269.0,1761505017418.0,1761505017404.0,14.0,,113645.2,,
1679,304,,4269.0,1761505017418.0,1761505017404.0,14.0,,113645.2,,
1683,896,,4437.0,1761505017428.0,1761505017441.0,13.0,,113639.47,,
1684,896,,4437.0,1761505017434.0,1761505017441.0,7.0,,113639.47,,
1686,896,,4437.0,1761505017435.0,1761505017441.0,6.0,,113639.47,,
1685,896,,4437.0,1761505017435.0,1761505017441.0,6.0,,113639.47,,
1687,896,,4437.0,1761505017435.0,1761505017441.0,6.0,,113639.47,,
1690,896,,4437.0,1761505017436.0,1761505017441.0,5.0,,113639.47,,
1689,896,,4437.0,1761505017436.0,1761505017441.0,5.0,,113639.47,,
1688,896,,4437.0,1761505017436.0,1761505017441.0,5.0,,113639.47,,
1691,896,,4437.0,1761505017437.0,1761505017441.0,4.0,,113639.47,,
1692,896,,4437.0,1761505017437.0,1761505017441.0,4.0,,113639.47,,
1693,896,,4437.0,1761505017437.0,1761505017441.0,4.0,,113639.47,,
1694,896,,4437.0,1761505017437.0,1761505017441.0,4.0,,113639.47,,
1695,896,,4437.0,1761505017438.0,1761505017441.0,3.0,,113639.47,,
1696,896,,4437.0,1761505017438.0,1761505017441.0,3.0,,113639.47,,
1697,896,,4437.0,1761505017438.0,1761505017441.0,3.0,,113639.47,,
1698,896,,4437.0,1761505017438.0,1761505017441.0,3.0,,113639.47,,
1770,900,,4456.0,1761505017509.0,1761505017443.0,66.0,,113638.84,,
1769,900,,4456.0,1761505017509.0,1761505017443.0,66.0,,113638.84,,
1771,900,,4456.0,1761505017510.0,1761505017443.0,67.0,,113638.84,,
1772,900,,4456.0,1761505017510.0,1761505017443.0,67.0,,113638.84,,
1773,900,,4456.0,1761505017510.0,1761505017443.0,67.0,,113638.84,,
1798,224,,16478.0,1761505017584.0,1761505017578.0,6.0,,113646.285,,
1799,395,,16501.0,1761505017585.0,1761505017591.0,6.0,,113643.905,,
1800,395,,16501.0,1761505017585.0,1761505017591.0,6.0,,113643.905,,
1801,395,,16501.0,1761505017585.0,1761505017591.0,6.0,,113643.905,,
1802,395,,16501.0,1761505017585.0,1761505017591.0,6.0,,113643.905,,
1803,395,,16501.0,1761505017586.0,1761505017591.0,5.0,,113643.905,,
1804,395,,16501.0,1761505017601.0,1761505017591.0,10.0,,113643.905,,
1805,395,,16501.0,1761505017601.0,1761505017591.0,10.0,,113643.905,,
1806,395,,16501.0,1761505017601.0,1761505017591.0,10.0,,113643.905,,
1809,395,,16501.0,1761505017602.0,1761505017591.0,11.0,,113643.905,,
1807,395,,16501.0,1761505017602.0,1761505017591.0,11.0,,113643.905,,
1808,395,,16501.0,1761505017602.0,1761505017591.0,11.0,,113643.905,,
1810,395,,16501.0,1761505017603.0,1761505017591.0,12.0,,113643.905,,
1811,395,,16501.0,1761505017603.0,1761505017591.0,12.0,,113643.905,,
1840,302,,16547.0,1761505017660.0,1761505017678.0,18.0,,113640.485,,
1845,302,,16547.0,1761505017662.0,1761505017678.0,16.0,,113640.485,,
1846,302,,16547.0,1761505017662.0,1761505017678.0,16.0,,113640.485,,
1847,302,,16547.0,1761505017668.0,1761505017678.0,10.0,,113640.485,,
1848,302,,16547.0,1761505017675.0,1761505017678.0,3.0,,113640.485,,
1849,302,,16547.0,1761505017676.0,1761505017678.0,2.0,,113640.485,,
1850,302,,16547.0,1761505017676.0,1761505017678.0,2.0,,113640.485,,
1851,302,,16547.0,1761505017676.0,1761505017678.0,2.0,,113640.485,,
1852,302,,16547.0,1761505017676.0,1761505017678.0,2.0,,113640.485,,
1853,302,,16547.0,1761505017677.0,1761505017678.0,1.0,,113640.485,,
1854,302,,16547.0,1761505017677.0,1761505017678.0,1.0,,113640.485,,
1856,302,,16547.0,1761505017677.0,1761505017678.0,1.0,,113640.485,,
1855,302,,16547.0,1761505017677.0,1761505017678.0,1.0,,113640.485,,
1859,302,,16547.0,1761505017678.0,1761505017678.0,0.0,,113640.485,,
1860,302,,16547.0,1761505017678.0,1761505017678.0,0.0,,113640.485,,
1858,302,,16547.0,1761505017678.0,1761505017678.0,0.0,,113640.485,,
1857,302,,16547.0,1761505017678.0,1761505017678.0,0.0,,113640.485,,
1864,302,,16547.0,1761505017679.0,1761505017678.0,1.0,,113640.485,,
1863,302,,16547.0,1761505017679.0,1761505017678.0,1.0,,113640.485,,
1861,302,,16547.0,1761505017679.0,1761505017678.0,1.0,,113640.485,,
1862,302,,16547.0,1761505017679.0,1761505017678.0,1.0,,113640.485,,
1865,310,,16551.0,1761505017684.0,1761505017682.0,2.0,,113638.845,,
1866,310,,16551.0,1761505017684.0,1761505017682.0,2.0,,113638.845,,
1870,310,,16551.0,1761505017685.0,1761505017682.0,3.0,,113638.845,,
1867,310,,16551.0,1761505017685.0,1761505017682.0,3.0,,113638.845,,
1868,310,,16551.0,1761505017685.0,1761505017682.0,3.0,,113638.845,,
1869,310,,16551.0,1761505017685.0,1761505017682.0,3.0,,113638.845,,
1871,310,,16551.0,1761505017685.0,1761505017682.0,3.0,,113638.845,,
1873,310,,16551.0,1761505017686.0,1761505017682.0,4.0,,113638.845,,
1872,310,,16551.0,1761505017686.0,1761505017682.0,4.0,,113638.845,,
1874,310,,16551.0,1761505017687.0,1761505017682.0,5.0,,113638.845,,
1875,310,,16551.0,1761505017687.0,1761505017682.0,5.0,,113638.845,,
1876,326,,16581.0,1761505017688.0,1761505017693.0,5.0,,113638.425,,
2505,326,5390928821.0,16581.0,1761505017697.0,1761505017693.0,4.0,113630.28,113638.425,8.145000000004075,8.145000000004075
2506,326,5390928822.0,16581.0,1761505017697.0,1761505017693.0,4.0,113630.28,113638.425,8.145000000004075,8.145000000004075
2504,326,5390928820.0,16581.0,1761505017697.0,1761505017693.0,4.0,113630.28,113638.425,8.145000000004075,8.145000000004075
1877,326,,16581.0,1761505017699.0,1761505017693.0,6.0,,113638.425,,
1878,326,,16581.0,1761505017699.0,1761505017693.0,6.0,,113638.425,,
1879,326,,16581.0,1761505017699.0,1761505017693.0,6.0,,113638.425,,
1880,326,,16581.0,1761505017699.0,1761505017693.0,6.0,,113638.425,,
1881,326,,16581.0,1761505017700.0,1761505017693.0,7.0,,113638.425,,
1882,326,,16581.0,1761505017700.0,1761505017693.0,7.0,,113638.425,,
1883,326,,16581.0,1761505017700.0,1761505017693.0,7.0,,113638.425,,
1884,326,,16581.0,1761505017700.0,1761505017693.0,7.0,,113638.425,,
1885,326,,16581.0,1761505017700.0,1761505017693.0,7.0,,113638.425,,
1889,326,,16581.0,1761505017701.0,1761505017693.0,8.0,,113638.425,,
1888,326,,16581.0,1761505017701.0,1761505017693.0,8.0,,113638.425,,
1886,326,,16581.0,1761505017701.0,1761505017693.0,8.0,,113638.425,,
1887,326,,16581.0,1761505017701.0,1761505017693.0,8.0,,113638.425,,
1890,326,,16581.0,1761505017702.0,1761505017693.0,9.0,,113638.425,,
1891,326,,16581.0,1761505017706.0,1761505017693.0,13.0,,113638.425,,
1892,326,,16581.0,1761505017707.0,1761505017693.0,14.0,,113638.425,,
1893,326,,16581.0,1761505017707.0,1761505017693.0,14.0,,113638.425,,
1894,326,,16581.0,1761505017708.0,1761505017693.0,15.0,,113638.425,,
1895,326,,16581.0,1761505017708.0,1761505017693.0,15.0,,113638.425,,
2515,347,5390928823.0,16593.0,1761505017792.0,1761505017814.0,22.0,113630.29,113636.86,6.570000000006985,6.570000000006985
1961,600,,4656.0,1761505017822.0,1761505017820.0,2.0,,113633.19,,
1963,600,,4656.0,1761505017823.0,1761505017820.0,3.0,,113633.19,,
1962,600,,4656.0,1761505017823.0,1761505017820.0,3.0,,113633.19,,
1966,600,,4656.0,1761505017825.0,1761505017820.0,5.0,,113633.19,,
1965,600,,4656.0,1761505017825.0,1761505017820.0,5.0,,113633.19,,
1964,600,,4656.0,1761505017825.0,1761505017820.0,5.0,,113633.19,,
1967,600,,4656.0,1761505017826.0,1761505017820.0,6.0,,113633.19,,
1968,600,,4656.0,1761505017826.0,1761505017820.0,6.0,,113633.19,,
1969,600,,4656.0,1761505017830.0,1761505017820.0,10.0,,113633.19,,
1970,600,,4656.0,1761505017830.0,1761505017820.0,10.0,,113633.19,,
1971,600,,4656.0,1761505017841.0,1761505017820.0,21.0,,113633.19,,
1972,600,,4656.0,1761505017841.0,1761505017820.0,21.0,,113633.19,,
1973,600,,4656.0,1761505017842.0,1761505017820.0,22.0,,113633.19,,
1974,600,,4656.0,1761505017842.0,1761505017820.0,22.0,,113633.19,,
1975,600,,4656.0,1761505017842.0,1761505017820.0,22.0,,113633.19,,
1976,600,,4656.0,1761505017843.0,1761505017820.0,23.0,,113633.19,,
1979,521,,16640.0,1761505017872.0,1761505017898.0,26.0,,113634.445,,
1980,521,,16640.0,1761505017873.0,1761505017898.0,25.0,,113634.445,,
1981,521,,16640.0,1761505017873.0,1761505017898.0,25.0,,113634.445,,
1982,521,,16640.0,1761505017873.0,1761505017898.0,25.0,,113634.445,,
1983,521,,16640.0,1761505017874.0,1761505017898.0,24.0,,113634.445,,
1984,521,,16640.0,1761505017874.0,1761505017898.0,24.0,,113634.445,,
1985,521,,16640.0,1761505017874.0,1761505017898.0,24.0,,113634.445,,
1986,521,,16640.0,1761505017874.0,1761505017898.0,24.0,,113634.445,,
1987,521,,16640.0,1761505017875.0,1761505017898.0,23.0,,113634.445,,
1991,521,,16640.0,1761505017878.0,1761505017898.0,20.0,,113634.445,,
1990,521,,16640.0,1761505017878.0,1761505017898.0,20.0,,113634.445,,
1988,521,,16640.0,1761505017878.0,1761505017898.0,20.0,,113634.445,,
1989,521,,16640.0,1761505017878.0,1761505017898.0,20.0,,113634.445,,
1992,521,,16640.0,1761505017879.0,1761505017898.0,19.0,,113634.445,,
1993,521,,16640.0,1761505017879.0,1761505017898.0,19.0,,113634.445,,
1994,521,,16640.0,1761505017879.0,1761505017898.0,19.0,,113634.445,,
1995,521,,16640.0,1761505017879.0,1761505017898.0,19.0,,113634.445,,
1996,521,,16640.0,1761505017879.0,1761505017898.0,19.0,,113634.445,,
2001,521,,16640.0,1761505017880.0,1761505017898.0,18.0,,113634.445,,
1999,521,,16640.0,1761505017880.0,1761505017898.0,18.0,,113634.445,,
2000,521,,16640.0,1761505017880.0,1761505017898.0,18.0,,113634.445,,
1997,521,,16640.0,1761505017880.0,1761505017898.0,18.0,,113634.445,,
1998,521,,16640.0,1761505017880.0,1761505017898.0,18.0,,113634.445,,
2002,521,,16640.0,1761505017881.0,1761505017898.0,17.0,,113634.445,,
2003,521,,16640.0,1761505017881.0,1761505017898.0,17.0,,113634.445,,
2004,521,,16640.0,1761505017881.0,1761505017898.0,17.0,,113634.445,,
2005,521,,16640.0,1761505017881.0,1761505017898.0,17.0,,113634.445,,
2009,521,,16640.0,1761505017882.0,1761505017898.0,16.0,,113634.445,,
2006,521,,16640.0,1761505017882.0,1761505017898.0,16.0,,113634.445,,
2007,521,,16640.0,1761505017882.0,1761505017898.0,16.0,,113634.445,,
2008,521,,16640.0,1761505017882.0,1761505017898.0,16.0,,113634.445,,
2011,521,,16640.0,1761505017883.0,1761505017898.0,15.0,,113634.445,,
2012,521,,16640.0,1761505017883.0,1761505017898.0,15.0,,113634.445,,
2010,521,,16640.0,1761505017883.0,1761505017898.0,15.0,,113634.445,,
2013,521,,16640.0,1761505017891.0,1761505017898.0,7.0,,113634.445,,
2014,521,,16640.0,1761505017896.0,1761505017898.0,2.0,,113634.445,,
2526,521,5390928824.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2527,521,5390928825.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2531,521,5390928829.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2530,521,5390928828.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2529,521,5390928827.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2528,521,5390928826.0,16640.0,1761505017899.0,1761505017898.0,1.0,113630.28,113634.445,4.165000000008149,4.165000000008149
2016,521,,16640.0,1761505017908.0,1761505017898.0,10.0,,113634.445,,
2015,521,,16640.0,1761505017908.0,1761505017898.0,10.0,,113634.445,,
2017,521,,16640.0,1761505017908.0,1761505017898.0,10.0,,113634.445,,
2018,521,,16640.0,1761505017909.0,1761505017898.0,11.0,,113634.445,,
2019,521,,16640.0,1761505017909.0,1761505017898.0,11.0,,113634.445,,
2020,521,,16640.0,1761505017909.0,1761505017898.0,11.0,,113634.445,,
2022,521,,16640.0,1761505017910.0,1761505017898.0,12.0,,113634.445,,
2023,521,,16640.0,1761505017910.0,1761505017898.0,12.0,,113634.445,,
2021,521,,16640.0,1761505017910.0,1761505017898.0,12.0,,113634.445,,
2024,521,,16640.0,1761505017911.0,1761505017898.0,13.0,,113634.445,,
2025,521,,16640.0,1761505017911.0,1761505017898.0,13.0,,113634.445,,
2026,521,,16640.0,1761505017911.0,1761505017898.0,13.0,,113634.445,,
2027,521,,16640.0,1761505017912.0,1761505017898.0,14.0,,113634.445,,
2030,523,,16645.0,1761505017919.0,1761505017930.0,11.0,,113633.205,,
2029,523,,16645.0,1761505017919.0,1761505017930.0,11.0,,113633.205,,
2031,523,,16645.0,1761505017919.0,1761505017930.0,11.0,,113633.205,,
2028,523,,16645.0,1761505017919.0,1761505017930.0,11.0,,113633.205,,
2032,523,,16645.0,1761505017924.0,1761505017930.0,6.0,,113633.205,,
2034,523,,16645.0,1761505017929.0,1761505017930.0,1.0,,113633.205,,
2033,523,,16645.0,1761505017929.0,1761505017930.0,1.0,,113633.205,,
2538,523,5390928830.0,16645.0,1761505017933.0,1761505017930.0,3.0,113630.29,113633.205,2.915000000008149,2.915000000008149
2035,523,,16645.0,1761505017940.0,1761505017930.0,10.0,,113633.205,,
2036,523,,16645.0,1761505017946.0,1761505017930.0,16.0,,113633.205,,
2081,675,,4837.0,1761505017985.0,1761505017990.0,5.0,,113630.28,,
2080,675,,4837.0,1761505017985.0,1761505017990.0,5.0,,113630.28,,
2082,675,,4837.0,1761505017986.0,1761505017990.0,4.0,,113630.28,,
2083,675,,4837.0,1761505017987.0,1761505017990.0,3.0,,113630.28,,
2084,675,,4837.0,1761505017987.0,1761505017990.0,3.0,,113630.28,,
2085,675,,4837.0,1761505017988.0,1761505017990.0,2.0,,113630.28,,
2086,675,,4837.0,1761505017988.0,1761505017990.0,2.0,,113630.28,,
2087,675,,4837.0,1761505017988.0,1761505017990.0,2.0,,113630.28,,
2088,675,,4837.0,1761505017988.0,1761505017990.0,2.0,,113630.28,,
2089,675,,4837.0,1761505017988.0,1761505017990.0,2.0,,113630.28,,
2090,675,,4837.0,1761505017989.0,1761505017990.0,1.0,,113630.28,,
2091,675,,4837.0,1761505017990.0,1761505017990.0,0.0,,113630.28,,
2092,675,,4837.0,1761505017990.0,1761505017990.0,0.0,,113630.28,,
2093,675,,4837.0,1761505017990.0,1761505017990.0,0.0,,113630.28,,
2094,675,,4837.0,1761505017990.0,1761505017990.0,0.0,,113630.28,,
2098,675,,4837.0,1761505017991.0,1761505017990.0,1.0,,113630.28,,
2097,675,,4837.0,1761505017991.0,1761505017990.0,1.0,,113630.28,,
2096,675,,4837.0,1761505017991.0,1761505017990.0,1.0,,113630.28,,
2095,675,,4837.0,1761505017991.0,1761505017990.0,1.0,,113630.28,,
2099,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2100,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2101,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2102,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2103,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2104,664,,16688.0,1761505017992.0,1761505017994.0,2.0,,113632.43,,
2105,664,,16688.0,1761505017993.0,1761505017994.0,1.0,,113632.43,,
2106,664,,16688.0,1761505017993.0,1761505017994.0,1.0,,113632.43,,
2107,664,,16688.0,1761505017993.0,1761505017994.0,1.0,,113632.43,,
2108,664,,16688.0,1761505017993.0,1761505017994.0,1.0,,113632.43,,
2109,664,,16688.0,1761505017994.0,1761505017994.0,0.0,,113632.43,,
2111,664,,16688.0,1761505017994.0,1761505017994.0,0.0,,113632.43,,
2110,664,,16688.0,1761505017994.0,1761505017994.0,0.0,,113632.43,,
2112,664,,16688.0,1761505017995.0,1761505017994.0,1.0,,113632.43,,
2113,664,,16688.0,1761505017995.0,1761505017994.0,1.0,,113632.43,,
2114,664,,16688.0,1761505017995.0,1761505017994.0,1.0,,113632.43,,
2115,664,,16688.0,1761505017996.0,1761505017994.0,2.0,,113632.43,,
2116,664,,16688.0,1761505017997.0,1761505017994.0,3.0,,113632.43,,
2117,664,,16688.0,1761505017997.0,1761505017994.0,3.0,,113632.43,,
2118,664,,16688.0,1761505017997.0,1761505017994.0,3.0,,113632.43,,
2119,664,,16688.0,1761505017997.0,1761505017994.0,3.0,,113632.43,,
2120,664,,16688.0,1761505017999.0,1761505017994.0,5.0,,113632.43,,
2121,664,,16688.0,1761505017999.0,1761505017994.0,5.0,,113632.43,,
2122,664,,16688.0,1761505017999.0,1761505017994.0,5.0,,113632.43,,
2123,664,,16688.0,1761505018000.0,1761505017994.0,6.0,,113632.43,,
2124,664,,16688.0,1761505018000.0,1761505017994.0,6.0,,113632.43,,
2129,664,,16688.0,1761505018001.0,1761505017994.0,7.0,,113632.43,,
2127,664,,16688.0,1761505018001.0,1761505017994.0,7.0,,113632.43,,
2128,664,,16688.0,1761505018001.0,1761505017994.0,7.0,,113632.43,,
2125,664,,16688.0,1761505018001.0,1761505017994.0,7.0,,113632.43,,
2126,664,,16688.0,1761505018001.0,1761505017994.0,7.0,,113632.43,,
2130,664,,16688.0,1761505018002.0,1761505017994.0,8.0,,113632.43,,
2131,664,,16688.0,1761505018003.0,1761505017994.0,9.0,,113632.43,,
2132,664,,16688.0,1761505018004.0,1761505017994.0,10.0,,113632.43,,
2133,664,,16688.0,1761505018004.0,1761505017994.0,10.0,,113632.43,,
2134,664,,16688.0,1761505018004.0,1761505017994.0,10.0,,113632.43,,
2135,664,,16688.0,1761505018004.0,1761505017994.0,10.0,,113632.43,,
2136,664,,16688.0,1761505018005.0,1761505017994.0,11.0,,113632.43,,
2137,664,,16688.0,1761505018005.0,1761505017994.0,11.0,,113632.43,,
2138,664,,16688.0,1761505018005.0,1761505017994.0,11.0,,113632.43,,
2139,664,,16688.0,1761505018005.0,1761505017994.0,11.0,,113632.43,,
2140,664,,16688.0,1761505018005.0,1761505017994.0,11.0,,113632.43,,
2141,664,,16688.0,1761505018006.0,1761505017994.0,12.0,,113632.43,,
2142,664,,16688.0,1761505018006.0,1761505017994.0,12.0,,113632.43,,
2143,664,,16688.0,1761505018007.0,1761505017994.0,13.0,,113632.43,,
2146,664,,16688.0,1761505018008.0,1761505017994.0,14.0,,113632.43,,
2147,664,,16688.0,1761505018008.0,1761505017994.0,14.0,,113632.43,,
2145,664,,16688.0,1761505018008.0,1761505017994.0,14.0,,113632.43,,
2144,664,,16688.0,1761505018008.0,1761505017994.0,14.0,,113632.43,,
2149,664,,16688.0,1761505018009.0,1761505017994.0,15.0,,113632.43,,
2150,664,,16688.0,1761505018009.0,1761505017994.0,15.0,,113632.43,,
2151,664,,16688.0,1761505018010.0,1761505017994.0,16.0,,113632.43,,
2152,664,,16688.0,1761505018010.0,1761505017994.0,16.0,,113632.43,,
2153,664,,16688.0,1761505018011.0,1761505017994.0,17.0,,113632.43,,
2154,664,,16688.0,1761505018011.0,1761505017994.0,17.0,,113632.43,,
2155,664,,16688.0,1761505018011.0,1761505017994.0,17.0,,113632.43,,
2157,664,,16688.0,1761505018013.0,1761505017994.0,19.0,,113632.43,,
2156,664,,16688.0,1761505018013.0,1761505017994.0,19.0,,113632.43,,
2159,664,,16688.0,1761505018018.0,1761505017994.0,24.0,,113632.43,,
2158,664,,16688.0,1761505018018.0,1761505017994.0,24.0,,113632.43,,
2160,664,,16688.0,1761505018019.0,1761505017994.0,25.0,,113632.43,,
2161,664,,16688.0,1761505018029.0,1761505017994.0,35.0,,113632.43,,
2162,664,,16688.0,1761505018031.0,1761505017994.0,37.0,,113632.43,,
2163,664,,16688.0,1761505018031.0,1761505017994.0,37.0,,113632.43,,
2164,664,,16688.0,1761505018031.0,1761505017994.0,37.0,,113632.43,,
2166,664,,16688.0,1761505018032.0,1761505017994.0,38.0,,113632.43,,
2165,664,,16688.0,1761505018032.0,1761505017994.0,38.0,,113632.43,,
2167,664,,16688.0,1761505018033.0,1761505017994.0,39.0,,113632.43,,
2168,664,,16688.0,1761505018034.0,1761505017994.0,40.0,,113632.43,,
2169,664,,16688.0,1761505018035.0,1761505017994.0,41.0,,113632.43,,
2261,683,,4858.0,1761505018091.0,1761505018086.0,5.0,,113630.28,,
2262,683,,4858.0,1761505018091.0,1761505018086.0,5.0,,113630.28,,
2266,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2263,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2270,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2264,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2268,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2267,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2265,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2269,683,,4858.0,1761505018092.0,1761505018086.0,6.0,,113630.28,,
2272,683,,4858.0,1761505018093.0,1761505018086.0,7.0,,113630.28,,
