ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
224,108,,31575.0,1761505217613.5,1761505217324.0,289.5,,4072.23,,
225,108,,31575.0,1761505217632.5,1761505217324.0,308.5,,4072.23,,
226,108,,31575.0,1761505217633.5,1761505217324.0,309.5,,4072.23,,
227,108,,31575.0,1761505217634.5,1761505217324.0,310.5,,4072.23,,
228,108,,31575.0,1761505217646.5,1761505217324.0,322.5,,4072.23,,
229,108,,31575.0,1761505217805.5,1761505217324.0,481.5,,4072.23,,
246,111,3056952699.0,32004.0,1761505219678.5,1761505219811.0,132.5,4072.24,4072.24,0.0,0.0
243,111,,32004.0,1761505219797.5,1761505219811.0,13.5,,4072.24,,
244,111,,32004.0,1761505219845.5,1761505219811.0,34.5,,4072.24,,
245,111,,32004.0,1761505219872.5,1761505219811.0,61.5,,4072.24,,
247,111,,32004.0,1761505219873.5,1761505219811.0,62.5,,4072.24,,
248,111,,32004.0,1761505220166.5,1761505219811.0,355.5,,4072.24,,
255,113,3056952700.0,32168.0,1761505220573.5,1761505220706.0,132.5,4072.23,4072.23,0.0,0.0
249,113,,32168.0,1761505220602.5,1761505220706.0,103.5,,4072.23,,
250,113,,32168.0,1761505220645.5,1761505220706.0,60.5,,4072.23,,
251,113,,32168.0,1761505220654.5,1761505220706.0,51.5,,4072.23,,
252,113,,32168.0,1761505220656.5,1761505220706.0,49.5,,4072.23,,
253,113,,32168.0,1761505220691.5,1761505220706.0,14.5,,4072.23,,
254,113,,32168.0,1761505220714.5,1761505220706.0,8.5,,4072.23,,
256,113,,32168.0,1761505220773.5,1761505220706.0,67.5,,4072.23,,
257,113,,32168.0,1761505220825.5,1761505220706.0,119.5,,4072.23,,
258,113,,32168.0,1761505220881.5,1761505220706.0,175.5,,4072.23,,
259,113,,32168.0,1761505220975.5,1761505220706.0,269.5,,4072.23,,
260,142,,32286.0,1761505221544.5,1761505221748.0,203.5,,4072.23,,
261,142,,32286.0,1761505221566.5,1761505221748.0,181.5,,4072.23,,
262,142,,32286.0,1761505221578.5,1761505221748.0,169.5,,4072.23,,
268,142,3056952706.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
267,142,3056952705.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
266,142,3056952704.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
263,142,3056952701.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
264,142,3056952702.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
265,142,3056952703.0,32286.0,1761505221613.5,1761505221748.0,134.5,4072.23,4072.23,0.0,0.0
343,142,3056952754.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
345,142,3056952756.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
344,142,3056952755.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
346,142,3056952757.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
327,142,3056952738.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
348,142,3056952759.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.21,4072.23,0.01999999999998181,0.01999999999998181
349,142,3056952760.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.21,4072.23,0.01999999999998181,0.01999999999998181
350,142,3056952761.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.2,4072.23,0.03000000000020009,0.03000000000020009
351,142,3056952762.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.2,4072.23,0.03000000000020009,0.03000000000020009
342,142,3056952753.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
347,142,3056952758.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
341,142,3056952752.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.22,4072.23,0.010000000000218279,0.010000000000218279
329,142,3056952740.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
339,142,3056952750.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
338,142,3056952749.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
337,142,3056952748.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
336,142,3056952747.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
335,142,3056952746.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
334,142,3056952745.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
333,142,3056952744.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
332,142,3056952743.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
331,142,3056952742.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
330,142,3056952741.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
352,142,3056952763.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.19,4072.23,0.03999999999996362,0.03999999999996362
328,142,3056952739.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
340,142,3056952751.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
353,142,3056952764.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.19,4072.23,0.03999999999996362,0.03999999999996362
365,142,3056952776.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
355,142,3056952766.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.18,4072.23,0.0500000000001819,0.0500000000001819
381,142,3056952792.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
380,142,3056952791.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.1,4072.23,0.13000000000010914,0.13000000000010914
379,142,3056952790.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.1,4072.23,0.13000000000010914,0.13000000000010914
378,142,3056952789.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.1,4072.23,0.13000000000010914,0.13000000000010914
377,142,3056952788.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.1,4072.23,0.13000000000010914,0.13000000000010914
376,142,3056952787.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.1,4072.23,0.13000000000010914,0.13000000000010914
375,142,3056952786.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.14,4072.23,0.09000000000014552,0.09000000000014552
374,142,3056952785.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.15,4072.23,0.07999999999992724,0.07999999999992724
373,142,3056952784.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.15,4072.23,0.07999999999992724,0.07999999999992724
372,142,3056952783.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.15,4072.23,0.07999999999992724,0.07999999999992724
371,142,3056952782.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.15,4072.23,0.07999999999992724,0.07999999999992724
370,142,3056952781.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.15,4072.23,0.07999999999992724,0.07999999999992724
369,142,3056952780.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.16,4072.23,0.07000000000016371,0.07000000000016371
368,142,3056952779.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.16,4072.23,0.07000000000016371,0.07000000000016371
367,142,3056952778.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.16,4072.23,0.07000000000016371,0.07000000000016371
366,142,3056952777.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.16,4072.23,0.07000000000016371,0.07000000000016371
364,142,3056952775.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
363,142,3056952774.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
362,142,3056952773.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
361,142,3056952772.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.17,4072.23,0.05999999999994543,0.05999999999994543
